customer_id,full_name,pan,age,gender,dependents,monthly_income_inr,employment_type,years_in_current_job,existing_loans,existing_emi_inr,loan_purpose,loan_amount_inr,loan_duration_months,housing_status,pincode,city,state
CUST-2026-00548,Viraj Dutta,NFQIS0486J,31,F,0,78921,Salaried,7,0,0,Personal Loan,870640,48,Own,415981,Bettiah,Arunachal Pradesh
CUST-2026-00549,Daksh Kanda,XRAAB3587B,39,M,2,34663,Salaried,16,1,13600,Personal Loan,1568504,36,Own,260457,New Delhi,Bihar
CUST-2026-00550,Patrick Khalsa,GZQMX4822X,39,M,0,93258,Salaried,12,0,0,Personal Loan,993028,24,Rent,752367,Raichur,Odisha
CUST-2026-00551,Indira Dhar,JYKKT4333M,30,F,5,91657,Salaried,4,0,0,Car Loan,1252046,84,Own,766933,Secunderabad,Odisha
CUST-2026-00552,Parth Swaminathan,KMOLX9841K,29,M,1,80136,Professional,5,2,25976,Business Loan,7348595,36,Rent,333886,Kumbakonam,Odisha
CUST-2026-00553,Theodore Bahri,OEKUF4481P,39,M,2,111727,Professional,0,1,36466,Personal Loan,411424,36,Family,823693,Pimpri-Chinchwad,Arunachal Pradesh
CUST-2026-00554,Saksham De,HBQIX4313Z,33,M,2,64661,Salaried,0,0,0,Home Loan,7484371,180,Rent,333360,Mumbai,Mizoram
CUST-2026-00555,Anthony Divan,TDJJE0689S,39,M,1,34632,Self-Employed,8,1,7549,Marriage Loan,1492234,24,Family,211785,North Dumdum,Karnataka
CUST-2026-00556,Elijah Prakash,ZURZI7906Z,40,F,3,89415,Retired,11,0,0,Home Loan,6534918,300,Family,226363,Bhubaneswar,Odisha
CUST-2026-00557,Gayathri Mittal,HLLBT7405E,37,F,5,35717,Salaried,16,2,3955,Car Loan,999953,36,Rent,844544,Dharmavaram,Tamil Nadu
CUST-2026-00558,Vidhi Nadig,NZLSD3212C,51,M,3,17461,Professional,12,0,0,Personal Loan,616825,48,Own,952160,Sangli-Miraj & Kupwad,Karnataka
CUST-2026-00559,Kritika Mohanty,WQEQW4871D,53,M,3,30482,Salaried,18,2,4479,Business Loan,661820,12,Rent,467706,Rajahmundry,Goa
CUST-2026-00560,Aarav Raman,KQFVS4747S,26,M,1,61180,Salaried,0,0,0,Education Loan,2155181,84,Own,193270,Warangal,Telangana
CUST-2026-00561,Timothy Chawla,EWTFK8246G,50,M,2,44796,Homemaker,8,0,0,Personal Loan,447086,12,Rent,189461,South Dumdum,West Bengal
CUST-2026-00562,Wazir Palan,BTLRX4963Y,36,F,3,49330,Homemaker,8,0,0,Home Loan,2533804,120,Rent,878517,Bathinda,Meghalaya
CUST-2026-00563,Sanya Apte,EPBJM4989O,53,F,2,60148,Salaried,11,1,21757,Car Loan,1559327,84,Own,891157,Hubli–Dharwad,Karnataka
CUST-2026-00564,Inaya Kunda,UREPE0313A,51,F,2,40175,Salaried,10,0,0,Business Loan,3006246,60,Own,565482,Kulti,Himachal Pradesh
CUST-2026-00565,Libni Sarma,JCYSP1542P,37,M,1,149182,Salaried,15,1,47629,Car Loan,970336,84,Family,172664,Mumbai,Uttar Pradesh
CUST-2026-00566,Waida Radhakrishnan,RDOMA3296K,23,F,2,33483,Self-Employed,2,0,0,Home Loan,6229448,240,Rent,956332,Rourkela,Telangana
CUST-2026-00567,Umang Gaba,MMANC7604T,41,F,3,51855,Salaried,6,2,10457,Education Loan,2120376,84,Rent,371200,Salem,Kerala
CUST-2026-00568,Anmol Nagar,AJQOU9438G,52,F,0,37633,Self-Employed,22,0,0,Education Loan,695106,180,Own,773822,Visakhapatnam,Manipur
CUST-2026-00569,Onkar Prashad,SWHFH0643Y,49,M,4,50676,Self-Employed,23,2,13644,Education Loan,2569414,84,Rent,553539,Srinagar,Himachal Pradesh
CUST-2026-00570,Hamsini Subramanian,HPIAB3418M,53,M,2,37494,Salaried,10,0,0,Home Loan,6129663,180,Rent,585355,Motihari,Goa
CUST-2026-00571,Radha Dugar,SSMYD1170L,39,F,2,36816,Business,1,1,8989,Personal Loan,1242293,12,Family,168573,Chinsurah,Tamil Nadu
CUST-2026-00572,Ranveer Rout,ETWFB6066P,58,F,0,36246,Salaried,1,1,14139,Education Loan,1500100,60,Rent,580285,Bathinda,Arunachal Pradesh
CUST-2026-00573,Wazir Char,KBFAF4308Q,25,M,3,23403,Salaried,3,0,0,Education Loan,4329101,60,Rent,840989,Ichalkaranji,Tamil Nadu
CUST-2026-00574,Mitesh Bhagat,KQLLZ6721M,52,M,2,66601,Salaried,11,1,11898,Education Loan,2349817,120,Own,382989,Aurangabad,Arunachal Pradesh
CUST-2026-00575,Chaitaly Srinivasan,QOWGN3213P,48,M,1,61920,Business,21,0,0,Personal Loan,686214,36,Rent,789300,Purnia,Kerala
CUST-2026-00576,Onkar Manne,WWQWY9335F,56,F,3,40822,Self-Employed,29,0,0,Personal Loan,648406,24,Own,222472,Indore,Gujarat
CUST-2026-00577,Mitali Sinha,DLYZX1697P,27,F,1,23301,Business,0,0,0,Personal Loan,673839,12,Family,426723,Bhiwandi,Assam
CUST-2026-00578,Qasim Prabhakar,JALME0869I,30,M,0,55076,Salaried,9,0,0,Personal Loan,371482,24,Own,820955,Mysore,Meghalaya
CUST-2026-00579,Chaitanya Lall,WOSUS7203P,44,F,1,18957,Homemaker,6,0,0,Car Loan,308172,36,Family,985973,Gaya,Madhya Pradesh
CUST-2026-00580,Amruta Bhatia,HVTMO3468K,39,F,2,31435,Salaried,11,0,0,Personal Loan,830371,48,Family,914587,Firozabad,Manipur
CUST-2026-00581,Odika Karan,TWOZU8388Q,54,F,2,51395,Business,10,1,19224,Marriage Loan,404192,36,Rent,982429,Guwahati,Chhattisgarh
CUST-2026-00582,Vaishnavi Keer,JYNVF3471U,39,M,2,23035,Professional,7,1,8756,Car Loan,790403,60,Rent,945624,Munger,Nagaland
CUST-2026-00583,Bakhshi Thakkar,HFQYE0228V,42,M,3,79598,Salaried,16,1,24185,Home Loan,2711426,240,Own,535848,Vijayawada,Meghalaya
CUST-2026-00584,Oscar Ganesh,MAIAS8350W,26,F,2,53017,Salaried,2,0,0,Personal Loan,1053360,60,Rent,822107,Jamshedpur,Odisha
CUST-2026-00585,Pallavi Brar,IPMIO7460V,40,F,4,62359,Salaried,2,0,0,Personal Loan,1550739,12,Rent,895439,Cuttack,Gujarat
CUST-2026-00586,Aarna Nagarajan,NELWB6469C,28,M,4,38792,Salaried,6,2,12655,Personal Loan,152162,36,Rent,842134,Panihati,Sikkim
CUST-2026-00587,Mekhala Nanda,VFLSX1179S,30,F,1,26114,Self-Employed,2,1,2970,Car Loan,1237102,60,Family,721918,Chandigarh,Telangana
CUST-2026-00588,Advik Virk,GYJKX9811S,24,F,2,48958,Self-Employed,0,0,0,Home Loan,8819750,300,Own,201481,Saharsa,West Bengal
CUST-2026-00589,Mason Divan,DDSAB7165A,30,M,2,114857,Salaried,1,3,23642,Personal Loan,292954,60,Own,322282,Gorakhpur,Uttar Pradesh
CUST-2026-00590,Bhavika Wason,QWBRW1749C,33,M,1,24529,Salaried,10,0,0,Car Loan,715433,48,Own,774165,Aligarh,Odisha
CUST-2026-00591,Vedika Solanki,FSJLV2949Q,39,M,2,33609,Professional,8,0,0,Education Loan,559945,120,Rent,139010,Bilaspur,Kerala
CUST-2026-00592,Maanas Ratti,JKMUX3533P,52,M,1,46665,Salaried,19,0,0,Home Loan,2923423,180,Rent,151890,Bally,Arunachal Pradesh
CUST-2026-00593,Chandran Soman,QGGHH5399S,38,F,3,119771,Salaried,4,0,0,Home Loan,9715392,240,Rent,756308,Bathinda,Arunachal Pradesh
CUST-2026-00594,Chavvi Mukhopadhyay,URERS5245D,30,F,1,24058,Salaried,9,0,0,Personal Loan,1661271,60,Family,256044,Jaipur,Himachal Pradesh
CUST-2026-00595,Krish Mital,YLIGB1353C,45,F,2,12000,Business,5,2,4516,Car Loan,1330262,84,Rent,393892,Navi Mumbai,Himachal Pradesh
CUST-2026-00596,Omaja Chakraborty,LIDDT9001R,30,F,4,50962,Salaried,3,0,0,Marriage Loan,1417247,48,Rent,609509,Pondicherry,Telangana
CUST-2026-00597,Vedhika Varty,FQOGO8153H,32,M,4,58806,Business,9,0,0,Home Loan,11975022,240,Own,362372,Rajpur Sonarpur,Gujarat
CUST-2026-00598,Dominic Mukhopadhyay,CGIPP3210W,30,F,1,43553,Business,3,0,0,Personal Loan,1920418,24,Family,403047,Pimpri-Chinchwad,West Bengal
CUST-2026-00599,Oscar Hans,MQVPJ7663Z,36,M,3,30934,Salaried,8,0,0,Personal Loan,965722,60,Own,131723,Bhavnagar,Tamil Nadu
CUST-2026-00600,Bachittar Shan,LUKIJ4790I,35,M,1,38112,Salaried,3,0,0,Business Loan,907283,24,Rent,177838,Howrah,Uttarakhand
CUST-2026-00601,Jyoti Shetty,CSBCY4282F,34,F,2,68485,Business,13,0,0,Car Loan,501236,48,Own,276466,Davanagere,Arunachal Pradesh
CUST-2026-00602,Wyatt Pradhan,YPCUG7575L,31,F,1,62306,Self-Employed,2,0,0,Car Loan,2075297,48,Own,956965,Amravati,Mizoram
CUST-2026-00603,Inaya Padmanabhan,DWVOH2112U,44,M,2,34439,Salaried,0,1,4374,Car Loan,1000454,36,Rent,997659,Belgaum,Meghalaya
CUST-2026-00604,Ayaan Raju,STTNK5482T,41,M,0,35095,Self-Employed,12,1,10126,Business Loan,8328588,36,Rent,715524,Mysore,Goa
CUST-2026-00605,Timothy Kar,TLPTD7319O,62,F,1,97351,Salaried,0,0,0,Home Loan,1769132,180,Own,779468,Aurangabad,Arunachal Pradesh
CUST-2026-00606,Yochana Bahri,MKQLP3549P,32,F,2,31093,Salaried,6,3,7129,Business Loan,2199277,36,Own,477584,Agartala,Sikkim
CUST-2026-00607,Oscar Anand,JIJUP8745V,26,F,1,62760,Salaried,1,1,18441,Home Loan,8268131,240,Rent,592651,Bhalswa Jahangir Pur,West Bengal
CUST-2026-00608,Anvi Sampath,KBHYF5481R,47,M,5,21723,Self-Employed,20,0,0,Home Loan,4793942,120,Rent,399156,Narasaraopet,Haryana
CUST-2026-00609,Tejas Shukla,VISJM9559X,39,M,0,25736,Salaried,14,2,3929,Business Loan,8779258,12,Own,591933,Jaunpur,Madhya Pradesh
CUST-2026-00610,Abhimanyu Vaidya,LHYHZ9058I,33,F,2,150776,Salaried,10,0,0,Personal Loan,1930285,24,Own,133305,Bhimavaram,Jharkhand
CUST-2026-00611,Chanchal Chokshi,KICEM9038N,28,M,2,75331,Homemaker,7,2,10763,Personal Loan,1110831,36,Own,529274,Kishanganj,Sikkim
CUST-2026-00612,Ekta Malhotra,LGGUI5581C,35,F,1,42906,Professional,1,0,0,Car Loan,2363013,84,Rent,535007,Naihati,Meghalaya
CUST-2026-00613,Zansi Khosla,DZJRV3508K,47,M,1,19346,Professional,25,2,7242,Home Loan,2361640,120,Rent,144273,Maheshtala,Himachal Pradesh
CUST-2026-00614,Atharv Tank,VBPDM8175P,27,M,5,95710,Salaried,1,2,36578,Marriage Loan,325524,36,Rent,755331,Imphal,Arunachal Pradesh
CUST-2026-00615,Lipika Banik,UWRFL7008E,41,F,0,156749,Self-Employed,14,0,0,Personal Loan,665835,48,Own,356547,Gurgaon,Jharkhand
CUST-2026-00616,Vamakshi Parmer,XRJKI0883P,28,F,1,64397,Salaried,5,1,22219,Car Loan,814299,60,Family,329962,Tiruvottiyur,Odisha
CUST-2026-00617,Chaaya Chatterjee,EGCWI0154I,37,F,3,97839,Business,13,1,34408,Personal Loan,1517702,24,Own,931252,Tirunelveli,Mizoram
CUST-2026-00618,Gautami Chakraborty,RWTHK5591Y,53,M,2,107234,Self-Employed,25,1,21771,Home Loan,9600012,180,Own,458671,Rampur,Meghalaya
CUST-2026-00619,Osha Narula,BVKMW5982I,56,M,2,79300,Salaried,24,0,0,Home Loan,1800562,300,Rent,940303,Rajahmundry,Haryana
CUST-2026-00620,Ubika Dalal,BBUNX9087Y,33,M,3,71760,Salaried,0,1,8504,Home Loan,9037163,180,Own,560899,Bhimavaram,Kerala
CUST-2026-00621,Urmi Hayer,ERALI2409X,42,F,3,65487,Salaried,17,1,15970,Education Loan,2169925,180,Rent,454549,Ballia,Meghalaya
CUST-2026-00622,Odika Bhagat,OBZWW0277I,32,F,2,15092,Salaried,2,0,0,Education Loan,2622449,120,Family,835151,Eluru,Mizoram
CUST-2026-00623,Hema Rout,UJKEY7969Y,57,M,3,30014,Business,17,0,0,Home Loan,12707153,240,Rent,483565,Durgapur,West Bengal
CUST-2026-00624,Pranit Buch,ULUUK1645W,27,M,1,29829,Self-Employed,1,0,0,Business Loan,6395221,12,Own,518188,Asansol,Odisha
CUST-2026-00625,Dalbir Agrawal,ARJIT0341D,26,M,3,50376,Salaried,2,0,0,Home Loan,9098559,180,Own,482687,Belgaum,Meghalaya
CUST-2026-00626,Nathan Suri,LBCYR9689I,40,M,2,41296,Salaried,10,0,0,Education Loan,2859750,84,Own,972103,Bhagalpur,Manipur
CUST-2026-00627,Pushti Raval,WYPWJ0238F,34,F,5,108751,Salaried,11,0,0,Home Loan,6284110,240,Own,207598,Bikaner,Uttar Pradesh
CUST-2026-00628,Baljiwan Walla,HXTBX4620C,40,M,1,12000,Salaried,17,2,1526,Education Loan,4804813,120,Family,799858,Yamunanagar,Maharashtra
CUST-2026-00629,Rayaan Badami,EXSCV4717V,27,M,1,42104,Salaried,4,0,0,Home Loan,10915213,180,Own,286560,Kanpur,Gujarat
CUST-2026-00630,Hemangini Muni,FNIKP9228D,38,F,0,46072,Self-Employed,6,0,0,Home Loan,8709557,180,Rent,517311,Kulti,Sikkim
CUST-2026-00631,Oliver Bhattacharyya,DBZTT6129S,44,F,2,39115,Salaried,6,1,15237,Home Loan,4593012,120,Family,370865,Yamunanagar,Chhattisgarh
CUST-2026-00632,Tamanna Venkatesh,WDKER9242B,22,M,3,24472,Salaried,0,2,5110,Marriage Loan,894243,36,Own,321340,Bihar Sharif,Uttarakhand
CUST-2026-00633,Hema Suri,AUNPJ6462P,32,F,2,16695,Salaried,6,0,0,Home Loan,6255437,240,Own,916412,Raebareli,Punjab
CUST-2026-00634,Anirudh Kari,CWNIK0918I,57,F,1,43404,Professional,16,1,6710,Home Loan,13600444,240,Rent,833421,Dehradun,Kerala
CUST-2026-00635,Yamini Gara,HTGUP6695L,48,M,2,100589,Self-Employed,17,0,0,Car Loan,2317540,48,Own,878207,Rajpur Sonarpur,Haryana
CUST-2026-00636,Aadhya Warrior,ABODK0457D,27,F,2,88787,Business,2,0,0,Home Loan,7094013,300,Own,699757,Agra,Bihar
CUST-2026-00637,Hritik Bahri,PLFIG1875U,43,F,3,28941,Salaried,1,0,0,Business Loan,7364199,12,Family,784255,Hindupur,Punjab
CUST-2026-00638,Lajita Dasgupta,CPYHL3346A,55,M,0,72732,Self-Employed,22,1,23314,Education Loan,2014947,180,Family,214956,Erode,Arunachal Pradesh
CUST-2026-00639,Samesh Andra,WHREB9403R,45,M,2,26502,Salaried,14,0,0,Home Loan,3477634,180,Own,903342,Bhalswa Jahangir Pur,Nagaland
CUST-2026-00640,Laksh Sahota,ORYYX9981T,30,F,1,66359,Salaried,1,0,0,Personal Loan,398523,36,Rent,858393,Salem,Jharkhand
CUST-2026-00641,Barkha Comar,JNYWC6927D,38,M,4,35177,Self-Employed,8,0,0,Personal Loan,1992409,12,Own,419891,Sasaram,Uttarakhand
CUST-2026-00642,Ryan Lall,WOBOC5025F,39,F,4,64162,Salaried,16,0,0,Business Loan,2621094,24,Family,643113,Mehsana,Uttar Pradesh
CUST-2026-00643,Chakrika Dyal,HWATU7687C,25,F,3,17628,Salaried,4,0,0,Car Loan,636202,60,Rent,824436,Secunderabad,Uttarakhand
CUST-2026-00644,Ganga Keer,UNHHE5165J,33,M,0,47790,Self-Employed,11,3,5202,Personal Loan,791001,36,Own,230752,Dhule,Arunachal Pradesh
CUST-2026-00645,Wakeeta Dixit,PAGGI3355M,37,M,1,76712,Self-Employed,1,0,0,Car Loan,2427114,84,Rent,156291,Hubli–Dharwad,Andhra Pradesh
CUST-2026-00646,Vihaan Shan,SOBMK2664L,34,M,1,24922,Salaried,5,0,0,Home Loan,6703057,180,Rent,503558,Salem,Assam
CUST-2026-00647,Harish Ghosh,DONAQ2819P,47,M,3,109313,Salaried,1,0,0,Home Loan,3553706,300,Own,664252,Madhyamgram,Jharkhand
CUST-2026-00648,Dhriti Sandhu,QHEOR7412N,51,M,2,23862,Salaried,2,0,0,Home Loan,12791062,120,Own,529518,Ramagundam,West Bengal
CUST-2026-00649,Aditya Devi,KJTTW0426K,46,M,2,78701,Salaried,9,3,16122,Home Loan,2184155,300,Own,772315,Bareilly,Telangana
CUST-2026-00650,Raksha Loyal,CGSNV2716W,39,M,1,34533,Salaried,9,1,12142,Personal Loan,1975293,12,Rent,876279,Ozhukarai,Sikkim
CUST-2026-00651,Qadim Comar,GISKF1105Q,26,F,0,56277,Business,1,0,0,Home Loan,14335349,240,Own,661774,Serampore,Telangana
CUST-2026-00652,Lekha Sridhar,WWSYX6573M,37,M,2,52027,Salaried,6,0,0,Home Loan,12305000,240,Family,151116,Sirsa,Madhya Pradesh
CUST-2026-00653,Kevin Bhargava,CDPYG3472J,27,F,3,77365,Salaried,1,0,0,Home Loan,1993220,120,Own,545183,Rourkela,Uttar Pradesh
CUST-2026-00654,Vasudha Sarma,DNUHO2348S,48,M,4,186303,Salaried,19,1,27406,Business Loan,1779295,36,Rent,957788,Vasai-Virar,West Bengal
CUST-2026-00655,Kalpit Subramanian,CYSWH5478U,29,F,1,69494,Salaried,8,0,0,Home Loan,6114064,240,Own,190473,Secunderabad,Goa
CUST-2026-00656,Chakradhar Bhatnagar,YYWBX3368Y,24,F,1,110809,Homemaker,0,1,17370,Home Loan,3660678,300,Rent,128842,Bulandshahr,Meghalaya
CUST-2026-00657,Hamsini Venkataraman,WLOXQ9829D,24,M,2,68239,Salaried,0,2,23504,Personal Loan,964862,60,Own,766806,Ahmedabad,Himachal Pradesh
CUST-2026-00658,Vasatika Pal,PDCJR0859S,31,M,3,34618,Business,8,1,12121,Home Loan,2273774,180,Own,502485,Bhiwani,Mizoram
CUST-2026-00659,Advay Dugar,PPSRZ4825L,44,F,1,49976,Self-Employed,22,1,15252,Car Loan,1876504,60,Rent,782923,Jalgaon,Sikkim
CUST-2026-00660,Falan Swamy,EUVHD9459N,40,M,1,49573,Self-Employed,9,1,17938,Marriage Loan,507793,24,Family,223619,Shimla,Mizoram
CUST-2026-00661,Chandresh Tripathi,FPIRX6856R,41,M,5,42028,Salaried,13,3,4702,Personal Loan,414725,24,Own,869590,Bathinda,Karnataka
CUST-2026-00662,Farhan Sharaf,ODRCO5369G,46,F,3,12000,Self-Employed,10,0,0,Education Loan,1435158,180,Rent,486148,Sambhal,Haryana
CUST-2026-00663,Sanya Mutti,PUWHX8817A,23,F,3,75931,Salaried,0,0,0,Home Loan,5980306,300,Rent,362289,Hubli–Dharwad,Manipur
CUST-2026-00664,Netra Sachar,VIZWB0562J,22,F,2,98811,Retired,0,2,34891,Car Loan,1147495,36,Own,312725,Surat,Bihar
CUST-2026-00665,Yashoda Jhaveri,FHAML2174E,41,M,3,29965,Self-Employed,20,1,10259,Personal Loan,1364867,24,Own,496255,Mysore,Arunachal Pradesh
CUST-2026-00666,Chatura Kapoor,ZOYBU0962G,45,F,2,52915,Salaried,2,1,13353,Personal Loan,1782260,48,Family,160012,Mau,Rajasthan
CUST-2026-00667,Januja Sethi,WXECP0172Q,30,F,1,20278,Salaried,5,2,5314,Home Loan,10638304,120,Rent,324872,Bathinda,West Bengal
CUST-2026-00668,Harita Pant,SEPBW2084J,59,F,1,43828,Salaried,3,0,0,Car Loan,1544568,60,Own,161574,Korba,Bihar
CUST-2026-00669,Hitesh Bath,XBVQW8581G,62,M,2,162965,Salaried,17,0,0,Home Loan,9271291,300,Rent,288592,Motihari,Uttarakhand
CUST-2026-00670,Hredhaan Kumar,GCNOZ4354X,32,F,1,54647,Salaried,11,1,19814,Home Loan,8647437,180,Family,675560,Kolhapur,Goa
CUST-2026-00671,Maya Kale,JDREF3603V,24,F,2,43142,Business,3,0,0,Car Loan,914650,36,Own,112361,Maheshtala,Punjab
CUST-2026-00672,Oeshi Batra,DOZTY5562T,34,F,2,41327,Salaried,9,0,0,Home Loan,12427029,180,Own,708337,Sonipat,Manipur
CUST-2026-00673,Yamini Desai,POBCJ6597B,41,F,3,33327,Self-Employed,8,1,8113,Personal Loan,675239,60,Own,881149,Hospet,Rajasthan
CUST-2026-00674,Rachita Subramanian,LJCPS6464R,43,F,0,86273,Salaried,14,0,0,Home Loan,14403479,180,Own,755486,Bettiah,Meghalaya
CUST-2026-00675,Kabir Chawla,KEQGB2083M,29,F,2,60486,Business,5,1,12475,Car Loan,460138,60,Rent,110687,Adoni,Mizoram
CUST-2026-00676,Omya Kothari,YKPFJ8266E,35,F,2,48325,Salaried,4,2,7714,Education Loan,3074201,120,Own,301424,Dibrugarh,Madhya Pradesh
CUST-2026-00677,Sneha Deol,RXETS9193S,43,F,3,73863,Professional,17,3,26148,Business Loan,6207375,60,Own,193474,Tiruvottiyur,Himachal Pradesh
CUST-2026-00678,Dipta Kalla,JAQNY9503P,30,M,3,21824,Self-Employed,5,0,0,Business Loan,8963790,12,Rent,520224,Madanapalle,Chhattisgarh
CUST-2026-00679,Kevin Gokhale,MBNSP2082J,46,F,3,29407,Self-Employed,3,2,11333,Education Loan,825032,60,Family,738099,Ramagundam,Gujarat
CUST-2026-00680,Varsha Sahni,YCULI0691U,27,F,2,32550,Salaried,5,0,0,Personal Loan,499771,48,Rent,996965,Bhiwandi,Mizoram
CUST-2026-00681,Hredhaan Bakshi,HDVNW3113Z,48,F,4,32113,Self-Employed,3,1,11791,Car Loan,552255,48,Rent,117054,Bhusawal,Sikkim
CUST-2026-00682,Ryan Loke,NZXHQ7438Z,53,F,2,52664,Self-Employed,17,0,0,Home Loan,4311691,180,Rent,464304,Meerut,Madhya Pradesh
CUST-2026-00683,Madhav Bhatia,QPWBG6891K,44,F,1,85478,Salaried,4,2,8752,Business Loan,1219322,24,Rent,500599,Baranagar,Tripura
CUST-2026-00684,Jagrati Sethi,NJPZM4892O,51,M,1,29527,Salaried,20,1,5936,Personal Loan,645401,36,Own,655060,Kurnool,Tamil Nadu
CUST-2026-00685,Wazir Vaidya,FYNUE5871C,52,F,3,29017,Self-Employed,4,0,0,Personal Loan,1599267,24,Family,411899,Kishanganj,Bihar
CUST-2026-00686,Lila Saha,ESMAE4504Z,28,M,3,70770,Self-Employed,0,0,0,Home Loan,3007449,180,Own,623318,Nashik,Uttar Pradesh
CUST-2026-00687,Agastya Krishnamurthy,NURLX5735F,30,F,2,18962,Salaried,4,0,0,Car Loan,437127,60,Own,204618,Suryapet,Uttar Pradesh
CUST-2026-00688,Ronith Hari,IEOOP7897Z,44,M,2,21638,Salaried,14,1,8129,Home Loan,10970484,180,Family,140689,Kamarhati,Gujarat
CUST-2026-00689,Rachit Ghose,GDSMT4132A,33,M,2,21920,Salaried,2,0,0,Car Loan,1325596,48,Own,433026,Belgaum,Jharkhand
CUST-2026-00690,Priya Mallick,LEIRP7972W,40,F,3,323259,Salaried,3,0,0,Car Loan,2140443,36,Own,292799,Burhanpur,Telangana
CUST-2026-00691,Aadhya Ahluwalia,WOEWG5698Q,52,F,1,45531,Salaried,21,1,6167,Home Loan,7612061,300,Rent,871381,Bikaner,Nagaland
CUST-2026-00692,Mitesh Naidu,VTZTF2396S,38,F,1,12000,Self-Employed,11,1,2663,Home Loan,12194252,300,Family,947490,Bhatpara,Karnataka
CUST-2026-00693,Vritti Parmar,YTRCF2850G,50,F,1,26574,Self-Employed,28,2,3423,Home Loan,4003418,180,Rent,875216,Tadepalligudem,Punjab
CUST-2026-00694,Qarin Verma,WYYKT1176D,53,F,5,44337,Salaried,12,0,0,Home Loan,4046569,120,Own,233816,Hajipur,Assam
CUST-2026-00695,George Palla,TFHFJ2016V,28,F,1,51316,Salaried,5,1,20294,Personal Loan,967791,24,Own,763236,Vijayanagaram,Assam
CUST-2026-00696,Jalsa Memon,RZDHD8573L,48,M,1,67199,Salaried,0,1,19655,Personal Loan,344883,36,Family,714431,Bathinda,Haryana
CUST-2026-00697,Ishwar Pal,DEYOO3718I,44,M,3,50327,Self-Employed,18,0,0,Home Loan,3130209,180,Family,234414,Kishanganj,Gujarat
CUST-2026-00698,Balveer Nagi,ZLWAF1269K,55,M,0,38333,Salaried,7,1,8386,Home Loan,11550673,120,Own,866598,Srikakulam,Manipur
CUST-2026-00699,Barkha Bakshi,YOTLL7635Y,33,M,3,82354,Salaried,11,2,9296,Home Loan,3592029,120,Rent,535240,Kharagpur,Madhya Pradesh
CUST-2026-00700,Vidhi Bassi,DUDFU7424I,63,F,1,12000,Salaried,25,0,0,Car Loan,763723,36,Rent,916520,Kottayam,Mizoram
CUST-2026-00701,Gopal Ganesh,CIBCN4107K,46,M,2,40312,Salaried,3,2,15011,Car Loan,750477,48,Rent,864758,Pondicherry,Jharkhand
CUST-2026-00702,Tanay Samra,JWRLS5425K,27,M,3,129705,Salaried,3,0,0,Personal Loan,101988,12,Rent,300554,Amritsar,Tripura
CUST-2026-00703,Ekbal Dube,KLIIP7705V,30,M,2,40572,Salaried,1,1,6321,Personal Loan,1046154,12,Own,388926,Tiruppur,Uttarakhand
CUST-2026-00704,Gagan Borah,ZBUBP5828P,37,F,0,66542,Salaried,2,2,25099,Education Loan,2461201,60,Own,810145,Bathinda,Andhra Pradesh
CUST-2026-00705,Vedant Kuruvilla,PTCXY1494S,54,F,3,47529,Salaried,2,0,0,Personal Loan,1486875,12,Rent,510789,Chandrapur,Arunachal Pradesh
CUST-2026-00706,Rachita Mutti,ZLASX1496A,32,M,3,77586,Salaried,11,3,29703,Personal Loan,656298,60,Rent,229474,Hospet,Maharashtra
CUST-2026-00707,Dev Bath,YUGRT5587O,31,M,2,102324,Salaried,1,0,0,Education Loan,430094,120,Own,682258,Kochi,Andhra Pradesh
CUST-2026-00708,Bimala Mitra,ZYXHD7483Q,53,M,0,41430,Business,16,1,8890,Business Loan,9026474,12,Rent,184040,Secunderabad,Tamil Nadu
CUST-2026-00709,Lakshmi Rana,MCVVJ0506C,45,M,2,38359,Salaried,0,1,4846,Education Loan,2376849,60,Own,445753,Ichalkaranji,Punjab
CUST-2026-00710,Thomas Deshpande,YMQGP2190S,55,F,2,74663,Salaried,13,1,24003,Home Loan,13683705,300,Rent,812836,Bhalswa Jahangir Pur,Uttarakhand
CUST-2026-00711,Maanas Misra,JULUU6320T,36,F,2,43690,Salaried,15,0,0,Business Loan,9781346,24,Own,505719,Bongaigaon,Telangana
CUST-2026-00712,Jatin Barman,AOCDZ3784R,54,F,3,31960,Self-Employed,29,1,3615,Home Loan,10084911,240,Own,575512,Hyderabad,Sikkim
CUST-2026-00713,Dalaja Kade,DGMZT4546C,39,M,2,67582,Salaried,17,0,0,Personal Loan,528050,60,Own,567083,Siwan,Andhra Pradesh
CUST-2026-00714,Yauvani Dhar,SCFSX3902R,27,M,1,115553,Self-Employed,5,0,0,Personal Loan,1307641,24,Family,324509,Rajpur Sonarpur,Telangana
CUST-2026-00715,Rishi Contractor,AOKBT4977E,38,F,1,30294,Salaried,3,1,10056,Car Loan,432396,48,Rent,396891,Korba,Goa
CUST-2026-00716,Elijah Mannan,IEKJG4669W,44,M,2,100428,Salaried,3,0,0,Car Loan,2035181,36,Rent,990526,Jamalpur,Goa
CUST-2026-00717,Rudra Sur,ZUBDD5187L,59,F,2,48360,Salaried,18,0,0,Business Loan,2014913,36,Own,383908,Chandrapur,Sikkim
CUST-2026-00718,Harish Mane,GZQCP3530A,31,F,3,42063,Self-Employed,3,2,13017,Education Loan,4857685,180,Own,439660,Warangal,Karnataka
